Stock|ExpiryDate|LowerBound_Min|LowerBound_Max|LowerBound_Median|LowerBound_Mean|PredictionCount|BreachCount|ExpiryClosePrice
Svenska Handelsbanken ser. A|2026-01-30|130.0|130.0|130.0|130.0|1||
Svenska Handelsbanken ser. A|2026-02-06|125.49|125.49|125.49|125.49|1||
Svenska Handelsbanken ser. A|2026-02-20|110.57|124.45|118.435|118.296|30||
Swedbank AB ser A|2024-04-19|207.64|207.64|207.64|207.64|1|0.0|214.8
Swedbank AB ser A|2024-04-26|196.03|208.9|204.0|202.702|5|0.0|209.4
Swedbank AB ser A|2024-05-03|196.57|208.96|204.32|203.9711111111111|9|0.0|212.1
Swedbank AB ser A|2024-05-10|195.95|214.26|204.60500000000002|205.18833333333336|12|0.0|219.4
Swedbank AB ser A|2024-05-17|194.84|216.1|204.805|206.40055555555557|18|0.0|218.4
Swedbank AB ser A|2024-05-24|199.86|214.91|210.83|208.97|15|0.0|215.1
Swedbank AB ser A|2024-05-31|202.7|213.83|211.49|211.07|17|0.0|218.1
Swedbank AB ser A|2024-06-07|201.27|216.72|209.83|210.08666666666664|21|0.0|220.2
Swedbank AB ser A|2024-06-14|206.45|215.6|209.71|210.08434782608694|23|2.0|214.6
Swedbank AB ser A|2024-06-20|190.86|214.17|207.13|205.39146341463413|41|1.0|213.9
Swedbank AB ser A|2024-06-28|204.09|214.01|207.83|208.46826086956523|23|0.0|218.1
Swedbank AB ser A|2024-07-05|202.03|218.33|208.45|209.01368421052632|19|0.0|218.9
Swedbank AB ser A|2024-07-12|200.3|215.29|208.64999999999998|208.14055555555555|18|0.0|220.4
Swedbank AB ser A|2024-07-19|186.66|217.45|201.89499999999998|201.92883333333333|60|0.0|220.3
Swedbank AB ser A|2024-07-26|199.52|222.25|208.62|210.2455|20|0.0|226.2
Swedbank AB ser A|2024-08-02|198.47|223.46|213.395|212.58350000000002|20|9.0|215.0
Swedbank AB ser A|2024-08-09|194.47|222.19|212.33|210.85894736842107|19|11.0|208.9
Swedbank AB ser A|2024-08-16|191.49|220.87|201.01|202.76890625|64|9.0|212.8
Swedbank AB ser A|2024-08-23|189.45|219.58|206.715|205.2838888888889|18|2.0|216.9
Swedbank AB ser A|2024-08-30|187.82|213.7|204.82999999999998|202.91277777777776|18|0.0|219.4
Swedbank AB ser A|2024-09-06|186.49|218.01|204.51|204.65333333333334|24|1.0|217.3
Swedbank AB ser A|2024-09-13|193.59|215.57|210.04000000000002|207.1520833333333|24|0.0|217.5
Swedbank AB ser A|2024-09-20|181.07|216.77|198.27|199.72049019607846|102|0.0|220.0
Swedbank AB ser A|2024-09-27|206.25|213.47|209.04500000000002|209.335|24|0.0|217.4
Swedbank AB ser A|2024-10-04|200.62|212.35|207.93|208.20999999999998|19|17.0|205.0
Swedbank AB ser A|2024-10-11|198.02|210.6|205.935|205.66799999999998|20|8.0|207.5
Swedbank AB ser A|2024-10-18|180.68|211.77|202.97|201.41716417910447|67|10.0|207.2
Swedbank AB ser A|2024-10-25|192.62|212.69|197.06|198.53199999999998|20|0.0|214.9
Swedbank AB ser A|2024-10-31|192.81|217.1|196.83|201.13000000000002|19|1.0|216.2
Swedbank AB ser A|2024-11-08|192.77|217.59|208.75|205.4155|20|2.0|216.7
Swedbank AB ser A|2024-11-15|183.67|216.16|198.645|199.64191176470587|68|0.0|216.4
Swedbank AB ser A|2024-11-22|205.34|214.82|210.595|210.31750000000002|20|3.0|212.9
Swedbank AB ser A|2024-11-29|204.34|213.08|207.91000000000003|208.1625|20|0.0|213.8
Swedbank AB ser A|2024-12-06|202.98|218.28|207.91500000000002|208.11192307692306|26|0.0|219.5
Swedbank AB ser A|2024-12-13|201.04|216.63|206.54|208.1336|25|0.0|219.1
Swedbank AB ser A|2024-12-20|173.72|214.22|192.32|193.82125748502995|167|5.0|213.2
Swedbank AB ser A|2024-12-27|199.1|214.33|212.20999999999998|209.45136363636365|22|0.0|217.6
Swedbank AB ser A|2025-01-03|209.57|216.41|212.49|212.66|14|0.0|224.3
Swedbank AB ser A|2025-01-10|207.28|223.67|211.64|214.0653846153846|13|0.0|225.2
Swedbank AB ser A|2025-01-17|186.45|230.44|204.62|205.44603174603176|63|0.0|232.5
Swedbank AB ser A|2025-01-24|206.92|242.09|218.55|219.394375|16|0.0|244.5
Swedbank AB ser A|2025-01-31|211.81|241.88|221.53|225.23947368421054|19|1.0|241.5
Swedbank AB ser A|2025-02-07|210.78|242.68|224.74|226.46416666666667|24|0.0|246.7
Swedbank AB ser A|2025-02-14|211.5|250.03|234.58|231.1716|25|0.0|253.3
Swedbank AB ser A|2025-02-21|191.32|255.21|206.825|214.9105882352941|68|1.0|254.8
Swedbank AB ser A|2025-02-28|228.16|257.09|241.17|241.43759999999997|25|0.0|258.3
Swedbank AB ser A|2025-03-07|236.0|257.01|247.035|247.20549999999997|20|0.0|262.2
Swedbank AB ser A|2025-03-14|242.86|255.56|250.285|249.496|20|0.0|262.1
Swedbank AB ser A|2025-03-21|169.12|260.51|190.95|198.7867727272727|220|1.0|259.9
Swedbank AB ser A|2025-03-28|209.65|231.74|217.14|217.27555555555557|18|0.0|231.9
Swedbank AB ser A|2025-04-04|213.53|227.15|217.185|218.42777777777778|18|18.0|203.0
Swedbank AB ser A|2025-04-11|181.08|225.43|216.74|210.47315789473686|19|14.0|211.0
Swedbank AB ser A|2025-04-16|180.11|224.59|208.14499999999998|206.22469696969696|66|3.0|220.1
Swedbank AB ser A|2025-04-25|178.3|220.83|212.86|205.5611111111111|18|0.0|225.2
Swedbank AB ser A|2025-05-02|175.6|234.95|207.71|203.85176470588235|17|0.0|241.9
Swedbank AB ser A|2025-05-09|190.31|242.27|215.03|218.6929411764706|17|0.0|245.5
Swedbank AB ser A|2025-05-16|173.32|250.28|212.32|213.44590163934427|61|0.0|254.3
Swedbank AB ser A|2025-05-23|212.32|254.36|237.5|237.1172222222222|18|2.0|253.6
Swedbank AB ser A|2025-05-30|227.77|253.32|243.485|242.67399999999998|20|0.0|259.5
Swedbank AB ser A|2025-06-05|225.61|255.26|244.51|242.21083333333334|24|3.0|253.0
Swedbank AB ser A|2025-06-13|232.44|253.58|245.65|244.71478260869563|23|7.0|247.0
Swedbank AB ser A|2025-06-19|168.63|252.46|205.05|205.5191176470588|136|6.0|246.3
Swedbank AB ser A|2025-06-20|151.16|178.83|168.06|168.04939393939395|132||
Swedbank AB ser A|2025-06-27|238.68|250.95|242.505|243.09136363636364|22|0.0|251.6
Swedbank AB ser A|2025-07-04|236.2|251.87|240.17|241.2463157894737|19|1.0|251.3
Swedbank AB ser A|2025-07-11|234.43|254.54|242.0|242.0936842105263|19|2.0|250.1
Swedbank AB ser A|2025-07-18|181.43|246.98|233.92|227.6036923076923|65|0.0|248.5
Swedbank AB ser A|2025-07-25|233.02|254.4|239.22500000000002|241.41150000000002|20|0.0|257.1
Swedbank AB ser A|2025-08-01|231.07|258.14|242.25|244.16649999999998|20|2.0|257.2
Swedbank AB ser A|2025-08-08|230.05|262.49|249.57|247.19700000000003|20|0.0|267.4
Swedbank AB ser A|2025-08-15|224.95|271.9|235.25|238.7059090909091|66|0.0|274.5
Swedbank AB ser A|2025-08-22|246.35|272.78|258.61|258.7655|20|0.0|277.2
Swedbank AB ser A|2025-08-29|250.76|272.84|264.3|262.89684210526315|19|7.0|266.2
Swedbank AB ser A|2025-09-05|249.42|270.54|262.28999999999996|261.1558333333333|24|6.0|265.2
Swedbank AB ser A|2025-09-12|255.3|268.49|261.14|262.07759999999996|25|0.0|274.5
Swedbank AB ser A|2025-09-19|154.99|271.64|198.93|203.84726530612247|245|0.0|278.3
Swedbank AB ser A|2025-09-26|254.22|275.25|263.2|263.5628|25|0.0|281.8
Swedbank AB ser A|2025-10-03|254.25|281.6|267.575|268.32599999999996|20|0.0|283.5
Swedbank AB ser A|2025-10-10|262.25|282.3|272.155|272.1415|20|0.0|288.9
Swedbank AB ser A|2025-10-17|220.64|283.42|256.66|256.0471014492754|69|0.0|283.8
Swedbank AB ser A|2025-10-24|265.86|284.64|271.585|272.1185|20|0.0|286.9
Swedbank AB ser A|2025-10-30|267.88|286.59|273.38|275.10368421052635|19|0.0|290.7
Swedbank AB ser A|2025-11-07|266.17|290.73|272.05|275.8768|25|1.0|289.6
Swedbank AB ser A|2025-11-14|265.3|294.5|278.88|278.6212|25|2.0|293.1
Swedbank AB ser A|2025-11-21|243.06|291.44|263.16499999999996|263.15959459459464|74|3.0|286.7
Swedbank AB ser A|2025-11-28|272.93|295.65|280.22|281.3112|25|0.0|300.3
Swedbank AB ser A|2025-12-05|270.66|300.51|284.025|285.365|20|0.0|303.1
Swedbank AB ser A|2025-12-12|268.55|310.67|289.83500000000004|288.143|20|1.0|309.1
Swedbank AB ser A|2025-12-19|141.39|307.8|186.86|199.1982382133995|403|0.0|315.7
Swedbank AB ser A|2025-12-23|286.1|311.64|297.98|298.59411764705885|17|0.0|318.7
Swedbank AB ser A|2026-01-02|291.86|318.35|300.83|302.51666666666665|15|0.0|324.8
Swedbank AB ser A|2026-01-09|294.21|317.31|304.69|304.3109090909091|11||
Swedbank AB ser A|2026-01-16|256.63|313.73|274.73|279.7514545454545|55||
Swedbank AB ser A|2026-01-23|304.12|310.89|306.945|307.225|4||
Swedbank AB ser A|2026-01-30|303.21|303.21|303.21|303.21|1||
Swedbank AB ser A|2026-02-06|301.55|301.55|301.55|301.55|1||
Swedbank AB ser A|2026-02-20|252.52|298.61|277.85|277.45466666666664|30||
Swedish Orphan Biovitrum AB|2024-04-19|251.88|251.88|251.88|251.88|1|0.0|261.0
Swedish Orphan Biovitrum AB|2024-05-17|240.74|279.52|269.485|264.75625|16|2.0|277.0
Swedish Orphan Biovitrum AB|2024-06-20|235.0|279.51|264.73|263.24128205128204|39|1.0|276.4
Swedish Orphan Biovitrum AB|2024-07-19|228.57|271.91|258.41|257.80819672131145|61|0.0|280.0
Swedish Orphan Biovitrum AB|2024-08-16|245.8|300.58|257.58|259.44507692307695|65|0.0|310.4
Swedish Orphan Biovitrum AB|2024-09-20|221.3|323.14|254.05|262.5750485436893|103|3.0|319.0
Swedish Orphan Biovitrum AB|2024-10-18|233.53|311.77|284.96000000000004|279.5009090909091|66|0.0|318.8
Swedish Orphan Biovitrum AB|2024-11-15|238.46|328.5|287.41999999999996|290.0538235294118|68|20.0|298.2
Swedish Orphan Biovitrum AB|2024-12-20|210.25|318.21|266.095|263.4526785714286|168|4.0|310.4
Swedish Orphan Biovitrum AB|2025-01-17|262.93|322.57|296.34|293.0792063492064|63|0.0|330.8
Swedish Orphan Biovitrum AB|2025-02-21|256.78|317.25|290.05|290.4461764705882|68|3.0|312.4
Swedish Orphan Biovitrum AB|2025-03-21|207.24|307.92|268.29|262.46173515981735|219|35.0|290.4
Swedish Orphan Biovitrum AB|2025-04-16|233.68|302.66|281.84|277.96671641791045|67|57.0|262.4
Swedish Orphan Biovitrum AB|2025-05-16|222.6|301.55|263.97|266.025737704918|61|0.0|307.6
Swedish Orphan Biovitrum AB|2025-06-19|217.01|293.2|269.23|266.75|139|58.0|272.6
Swedish Orphan Biovitrum AB|2025-06-20|208.43|288.37|253.375|251.5318604651163|86||
Swedish Orphan Biovitrum AB|2025-07-18|216.41|283.32|267.66|263.77923076923076|65|20.0|271.6
Swedish Orphan Biovitrum AB|2025-08-15|244.03|276.61|263.56|263.17338461538463|65|4.0|273.8
Swedish Orphan Biovitrum AB|2025-09-19|202.14|277.53|254.51|252.55164502164502|231|0.0|280.8
Swedish Orphan Biovitrum AB|2025-10-17|236.77|306.53|257.78|262.40594202898546|69|0.0|311.6
Swedish Orphan Biovitrum AB|2025-11-21|239.48|328.33|264.78499999999997|275.3083783783784|74|0.0|333.6
Swedish Orphan Biovitrum AB|2025-12-19|191.99|326.28|245.60500000000002|254.50347457627117|236|0.0|328.0
Swedish Orphan Biovitrum AB|2026-01-16|259.47|321.59|302.49|300.12781818181816|55||
Swedish Orphan Biovitrum AB|2026-02-20|278.14|305.47|295.115|292.6406666666666|30||
TRATON SE|2024-04-19|388.45|388.45|388.45|388.45|1|0.0|398.0
TRATON SE|2024-05-17|363.67|383.34|367.065|370.02833333333336|6|1.0|378.0
TRATON SE|2024-06-20|317.33|354.03|338.0|337.71299999999997|30|4.0|343.5
TRATON SE|2024-07-19|309.49|357.25|329.345|328.73260000000005|50|0.0|361.0
TRATON SE|2024-08-16|281.48|342.14|317.95|315.20446153846154|65|9.0|326.0
TRATON SE|2024-09-20|270.31|331.89|310.56|308.0786315789474|95|1.0|330.5
TRATON SE|2024-10-18|263.75|328.23|305.06|302.9123188405797|69|0.0|346.0
TRATON SE|2024-11-15|265.26|354.2|300.025|304.16911764705884|68|2.0|349.0
TRATON SE|2024-12-20|250.75|346.99|295.89|297.17213836477987|159|20.0|318.0
TRATON SE|2025-01-17|288.35|337.18|307.63|310.1174193548387|62|16.0|319.5
TRATON SE|2025-02-21|272.83|379.46|301.65|308.10253731343283|67|0.0|383.5
TRATON SE|2025-03-21|241.13|382.98|283.09|292.7280104712042|191|15.0|355.5
TRATON SE|2025-04-16|256.29|369.3|318.39|315.32298507462684|67|46.0|294.8
TRATON SE|2025-05-16|224.27|341.85|289.145|287.6562962962963|54|6.0|327.6
TRATON SE|2025-06-19|216.58|333.9|271.48|275.6632824427481|131|33.0|303.6
TRATON SE|2025-06-20|238.53|276.1|254.83499999999998|255.99529411764706|34||
TRATON SE|2025-07-18|211.36|329.78|288.2|280.38109375|64|0.0|332.0
TRATON SE|2025-08-15|261.46|352.2|287.47|297.15846153846155|65|0.0|356.2
TRATON SE|2025-09-19|196.28|341.26|272.53|273.6091061452514|179|5.0|331.4
TRATON SE|2025-10-17|278.81|329.24|304.54|301.58173913043476|69|56.0|286.2
TRATON SE|2025-11-21|259.07|316.34|292.78499999999997|287.95554054054054|74|1.0|313.6
TRATON SE|2025-12-19|179.4|327.04|266.44|264.8377777777778|189|0.0|329.8
TRATON SE|2026-01-16|249.07|316.52|285.02|282.4341818181818|55||
TRATON SE|2026-02-20|257.11|301.06|283.5|283.32966666666664|30||
Tele2 AB ser. B|2024-04-19|95.93|95.93|95.93|95.93|1|0.0|100.85
Tele2 AB ser. B|2024-05-17|89.9|99.32|96.27|96.13764705882352|17|0.0|101.55
Tele2 AB ser. B|2024-06-20|87.97|103.98|97.34|97.3909756097561|41|0.0|106.25
Tele2 AB ser. B|2024-07-19|86.31|101.35|96.41499999999999|96.01983333333332|60|0.0|106.8
Tele2 AB ser. B|2024-08-16|92.52|108.47|97.985|98.95671875000001|64|0.0|111.4
Tele2 AB ser. B|2024-09-20|84.78|116.62|97.17|99.68104761904762|105|0.0|117.7
Tele2 AB ser. B|2024-10-18|91.93|113.39|105.005|103.66985294117647|68|1.0|113.35
Tele2 AB ser. B|2024-11-15|96.66|111.35|105.52|104.95898550724638|69|1.0|111.3
Tele2 AB ser. B|2024-12-20|78.24|114.03|98.28|97.56163742690059|171|16.0|108.75
Tele2 AB ser. B|2025-01-17|101.26|112.72|106.31|106.69|63|1.0|112.2
Tele2 AB ser. B|2025-02-21|99.23|122.55|105.655|108.22897058823528|68|0.0|124.5
Tele2 AB ser. B|2025-03-21|76.85|127.86|100.01|99.30995633187773|229|0.0|133.75
Tele2 AB ser. B|2025-04-16|96.65|133.67|119.54|118.17731343283582|67|0.0|135.95
Tele2 AB ser. B|2025-05-16|110.09|136.01|119.98|121.16475409836066|61|0.0|140.05
Tele2 AB ser. B|2025-06-19|91.27|140.06|113.11|114.25834532374101|139|0.0|141.5
Tele2 AB ser. B|2025-06-20|71.15|97.52|91.63|88.99244094488188|127||
Tele2 AB ser. B|2025-07-18|112.09|143.65|132.09|129.73815384615384|65|0.0|149.8
Tele2 AB ser. B|2025-08-15|122.19|158.22|132.255|136.3248484848485|66|0.0|160.15
Tele2 AB ser. B|2025-09-19|87.86|163.05|110.31|115.33302788844621|251|19.0|157.65
Tele2 AB ser. B|2025-10-17|98.29|156.76|148.45|146.5540579710145|69|0.0|158.65
Tele2 AB ser. B|2025-11-21|140.4|151.3|145.78|145.64310810810812|74|29.0|146.55
Tele2 AB ser. B|2025-12-19|64.78|150.17|119.815|116.90874100719425|278|0.0|153.1
Tele2 AB ser. B|2026-01-16|133.06|151.24|141.46|141.6669090909091|55||
Tele2 AB ser. B|2026-02-20|129.34|143.51|136.15|136.00733333333335|30||
Telia Company AB|2024-04-19|25.69|25.69|25.69|25.69|1|0.0|26.52
Telia Company AB|2024-04-26|24.83|26.23|25.82|25.604000000000003|5|3.0|25.65
Telia Company AB|2024-05-03|24.71|26.42|25.245|25.4325|8|4.0|25.24
Telia Company AB|2024-05-10|24.49|26.35|25.02|25.167272727272724|11|3.0|25.83
Telia Company AB|2024-05-17|24.25|26.27|24.91|25.101176470588232|17|0.0|27.02
Telia Company AB|2024-05-24|24.12|26.45|25.14|25.13076923076923|13|1.0|26.39
Telia Company AB|2024-05-31|24.18|26.28|25.83|25.53625|16|0.0|27.25
Telia Company AB|2024-06-07|24.08|26.99|25.880000000000003|25.645|20|0.0|27.26
Telia Company AB|2024-06-14|24.69|26.83|25.92|25.96|23|1.0|26.76
Telia Company AB|2024-06-20|23.71|26.7|25.689999999999998|25.436500000000002|40|0.0|27.26
Telia Company AB|2024-06-28|25.36|27.62|26.185000000000002|26.282727272727275|22|0.0|28.43
Telia Company AB|2024-07-05|25.61|28.28|26.17|26.672941176470587|17|0.0|28.69
Telia Company AB|2024-07-12|25.38|28.18|27.56|27.16736842105263|19|0.0|28.34
Telia Company AB|2024-07-19|23.13|27.46|25.245|25.379|60|0.0|30.54
Telia Company AB|2024-07-26|26.63|31.44|27.145|28.061500000000002|20|0.0|31.99
Telia Company AB|2024-08-02|26.03|31.2|29.15|28.39421052631579|19|0.0|31.42
Telia Company AB|2024-08-09|26.33|31.07|29.62|29.058|15|1.0|30.85
Telia Company AB|2024-08-16|23.22|30.86|25.89|26.498636363636365|66|0.0|31.34
Telia Company AB|2024-08-23|29.02|30.74|30.159999999999997|30.14|18|0.0|31.27
Telia Company AB|2024-08-30|28.85|30.69|30.16|29.99375|16|0.0|31.84
Telia Company AB|2024-09-06|28.68|31.27|30.065|30.029000000000003|20|0.0|33.33
Telia Company AB|2024-09-13|29.42|32.67|30.259999999999998|30.64636363636364|22|0.0|32.99
Telia Company AB|2024-09-20|22.03|32.79|25.77|26.658823529411762|102|0.0|33.85
Telia Company AB|2024-09-27|29.33|32.7|31.45|31.136521739130433|23|1.0|32.62
Telia Company AB|2024-10-04|31.18|33.03|31.814999999999998|31.916875|16|2.0|32.54
Telia Company AB|2024-10-11|31.08|32.81|31.76|31.84470588235294|17|3.0|32.16
Telia Company AB|2024-10-18|25.51|32.58|29.675|29.953181818181818|66|2.0|32.14
Telia Company AB|2024-10-25|29.54|31.46|30.8|30.720000000000002|19|0.0|32.1
Telia Company AB|2024-10-31|29.35|31.48|30.17|30.312352941176467|17|2.0|30.96
Telia Company AB|2024-11-08|29.13|31.35|30.16|30.25125|16|4.0|30.74
Telia Company AB|2024-11-15|27.54|31.13|29.83|29.561791044776122|67|10.0|30.6
Telia Company AB|2024-11-22|29.18|30.89|29.935000000000002|30.058125|16|0.0|31.68
Telia Company AB|2024-11-29|28.97|31.39|29.835|30.082222222222224|18|0.0|31.95
Telia Company AB|2024-12-06|28.85|31.47|30.335|30.27423076923077|26|0.0|31.81
Telia Company AB|2024-12-13|28.63|31.31|30.51|30.251199999999997|25|9.0|30.61
Telia Company AB|2024-12-20|20.74|31.08|27.79|26.82130177514793|169|20.0|30.18
Telia Company AB|2024-12-27|29.79|31.05|30.39|30.356818181818184|22|4.0|30.78
Telia Company AB|2025-01-03|29.63|30.97|29.92|30.063333333333333|15|0.0|31.11
Telia Company AB|2025-01-10|29.35|30.61|29.810000000000002|29.892857142857142|14|3.0|30.28
Telia Company AB|2025-01-17|28.16|30.81|29.68|29.588730158730158|63|0.0|31.57
Telia Company AB|2025-01-24|29.39|31.31|29.96|30.12294117647059|17|0.0|31.36
Telia Company AB|2025-01-31|28.67|31.25|29.66|29.70157894736842|19|0.0|32.63
Telia Company AB|2025-02-07|28.07|33.0|29.36|29.670833333333334|24|0.0|33.5
Telia Company AB|2025-02-14|27.9|33.71|29.97|30.433200000000003|25|0.0|33.83
Telia Company AB|2025-02-21|27.07|33.58|28.76|29.38|68|0.0|34.06
Telia Company AB|2025-02-28|28.92|34.95|32.7|32.1132|25|0.0|35.0
Telia Company AB|2025-03-07|31.94|34.52|33.0|33.2915|20|0.0|34.83
Telia Company AB|2025-03-14|32.33|35.46|33.725|33.688|20|0.0|36.0
Telia Company AB|2025-03-21|19.64|35.29|27.57|26.923070175438596|228|0.0|35.75
Telia Company AB|2025-03-28|32.99|35.2|34.495000000000005|34.313|20|0.0|36.04
Telia Company AB|2025-04-04|33.39|36.17|34.485|34.5935|20|2.0|35.61
Telia Company AB|2025-04-11|31.43|35.2|33.769999999999996|33.634|20|5.0|34.37
Telia Company AB|2025-04-16|26.6|35.09|32.17|31.556417910447763|67|0.0|35.81
Telia Company AB|2025-04-25|30.88|34.63|33.83|33.42888888888889|18|0.0|35.28
Telia Company AB|2025-05-02|30.59|35.66|33.87|33.46411764705882|17|0.0|36.1
Telia Company AB|2025-05-09|32.27|36.2|34.16|34.41411764705882|17|1.0|35.89
Telia Company AB|2025-05-16|30.12|35.74|32.82|32.91131147540983|61|0.0|36.32
Telia Company AB|2025-05-23|33.68|36.99|34.85|35.01631578947368|19|0.0|37.27
Telia Company AB|2025-05-30|33.79|36.86|35.155|35.376999999999995|20|0.0|37.04
Telia Company AB|2025-06-05|33.57|36.58|35.11|35.32260869565218|23|0.0|37.14
Telia Company AB|2025-06-13|33.36|36.39|35.96|35.38826086956522|23|14.0|35.24
Telia Company AB|2025-06-19|25.68|36.18|31.36|30.773956834532374|139|14.0|35.01
Telia Company AB|2025-06-20|21.55|28.14|25.89|25.46485714285714|105||
Telia Company AB|2025-06-27|33.68|35.91|34.605000000000004|34.86863636363636|22|19.0|34.0
Telia Company AB|2025-07-04|32.99|35.65|33.88|33.9878947368421|19|2.0|34.56
Telia Company AB|2025-07-11|32.78|34.22|33.44|33.45736842105263|19|14.0|33.19
Telia Company AB|2025-07-18|30.68|35.12|32.94|33.072153846153846|65|4.0|34.96
Telia Company AB|2025-07-25|31.41|35.33|32.28|32.7325|20|0.0|35.52
Telia Company AB|2025-08-01|30.77|34.37|32.65|32.605000000000004|20|0.0|34.8
Telia Company AB|2025-08-08|30.67|34.89|33.805|33.1845|20|2.0|34.54
Telia Company AB|2025-08-15|30.56|34.77|32.864999999999995|32.72727272727273|66|0.0|35.34
Telia Company AB|2025-08-22|32.87|35.53|33.66|34.007|20|0.0|35.88
Telia Company AB|2025-08-29|33.33|35.25|34.41|34.30631578947368|19|0.0|35.3
Telia Company AB|2025-09-05|33.13|35.45|34.465|34.250416666666666|24|0.0|35.8
Telia Company AB|2025-09-12|32.97|35.68|34.47|34.346666666666664|24|0.0|36.01
Telia Company AB|2025-09-19|24.03|35.73|30.07|29.31832|250|0.0|35.95
Telia Company AB|2025-09-26|33.73|35.35|34.62|34.6236|25|0.0|35.6
Telia Company AB|2025-10-03|34.18|35.36|34.815|34.811|20|0.0|35.44
Telia Company AB|2025-10-10|33.95|35.13|34.705|34.6435|20|0.0|35.97
Telia Company AB|2025-10-17|29.69|35.85|33.69|33.47594202898551|69|0.0|36.29
Telia Company AB|2025-10-24|33.38|36.97|33.834999999999994|34.079|20|0.0|37.61
Telia Company AB|2025-10-30|32.8|36.35|33.66|34.14526315789474|19|0.0|37.36
Telia Company AB|2025-11-07|32.6|37.11|33.9|34.5716|25|0.0|38.1
Telia Company AB|2025-11-14|32.69|37.5|35.78|35.3048|25|5.0|37.07
Telia Company AB|2025-11-21|30.93|37.23|32.78|33.52648648648649|74|1.0|37.18
Telia Company AB|2025-11-28|35.15|37.5|35.99|36.1548|25|0.0|37.9
Telia Company AB|2025-12-05|35.35|38.09|36.63|36.513999999999996|20|0.0|38.44
